year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,5,YX,Republic Airline,PHL,"Philadelphia, PA: Philadelphia International",634.00,184.00,26.27,2.43,90.59,0.13,64.58,11.00,0.00,11037.00,1257.00,190.00,4514.00,25.00,5051.00
2025,4,G7,GoJet Airlines LLC d/b/a United Express,CLT,"Charlotte, NC: Charlotte Douglas International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,4,G7,GoJet Airlines LLC d/b/a United Express,DCA,"Washington, DC: Ronald Reagan Washington National",178.00,43.00,8.28,0.00,21.11,0.00,13.61,11.00,0.00,4439.00,2172.00,0.00,775.00,0.00,1492.00
2025,4,G7,GoJet Airlines LLC d/b/a United Express,EWR,"Newark, NJ: Newark Liberty International",565.00,167.00,13.92,3.51,101.56,0.00,48.01,31.00,6.00,22190.00,1080.00,653.00,13872.00,0.00,6585.00
2025,4,G7,GoJet Airlines LLC d/b/a United Express,IAD,"Washington, DC: Washington Dulles International",565.00,118.00,25.18,3.55,26.54,0.00,62.73,2.00,0.00,14944.00,2873.00,234.00,1455.00,0.00,10382.00
2025,4,G7,GoJet Airlines LLC d/b/a United Express,ORD,"Chicago, IL: Chicago O'Hare International",1657.00,332.00,76.43,13.48,95.11,0.00,146.99,28.00,10.00,37943.00,7955.00,3659.00,9174.00,0.00,17155.00
2025,4,G7,GoJet Airlines LLC d/b/a United Express,PHL,"Philadelphia, PA: Philadelphia International",86.00,26.00,5.58,0.00,8.23,0.00,12.19,0.00,0.00,3021.00,463.00,0.00,336.00,0.00,2222.00
2025,4,HA,Hawaiian Airlines Network,BOS,"Boston, MA: Logan International",17.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,1.00,128.00,128.00,0.00,0.00,0.00,0.00
2025,4,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",30.00,17.00,14.09,0.00,0.81,1.19,0.90,0.00,0.00,616.00,425.00,0.00,56.00,24.00,111.00
2025,4,HA,Hawaiian Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",120.00,27.00,23.83,0.00,1.00,0.00,2.17,0.00,0.00,1209.00,834.00,0.00,311.00,0.00,64.00
2025,4,HA,Hawaiian Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",200.00,64.00,55.11,0.00,1.00,0.39,7.50,0.00,1.00,2420.00,2057.00,0.00,23.00,15.00,325.00
2025,4,HA,Hawaiian Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",30.00,7.00,5.70,0.00,0.00,0.00,1.30,0.00,0.00,584.00,525.00,0.00,0.00,0.00,59.00
2025,4,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",60.00,22.00,18.69,2.30,0.28,0.00,0.73,0.00,0.00,1087.00,953.00,89.00,9.00,0.00,36.00
2025,4,HA,Hawaiian Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",109.00,44.00,41.12,0.07,0.00,1.00,1.82,0.00,0.00,1531.00,1462.00,2.00,0.00,28.00,39.00
2025,4,HA,Hawaiian Airlines Network,SFO,"San Francisco, CA: San Francisco International",90.00,33.00,20.38,0.00,0.00,0.19,12.43,0.00,0.00,1323.00,712.00,0.00,0.00,4.00,607.00
2025,4,HA,Hawaiian Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",30.00,7.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,297.00,297.00,0.00,0.00,0.00,0.00
2025,4,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",16.00,3.00,2.53,0.00,0.47,0.00,0.00,3.00,0.00,132.00,120.00,0.00,12.00,0.00,0.00
2025,4,MQ,Envoy Air,AUS,"Austin, TX: Austin - Bergstrom International",118.00,26.00,2.99,0.53,8.61,0.00,13.87,11.00,0.00,1162.00,112.00,9.00,338.00,0.00,703.00
2025,4,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",299.00,62.00,11.45,0.54,30.05,0.00,19.96,6.00,4.00,3780.00,450.00,57.00,1169.00,0.00,2104.00
2025,4,MQ,Envoy Air,BOS,"Boston, MA: Logan International",155.00,17.00,1.82,0.95,7.69,0.00,6.54,1.00,0.00,847.00,123.00,63.00,299.00,0.00,362.00
2025,4,MQ,Envoy Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",64.00,13.00,4.40,0.33,3.41,0.00,4.86,2.00,0.00,602.00,141.00,27.00,168.00,0.00,266.00
2025,4,MQ,Envoy Air,CLT,"Charlotte, NC: Charlotte Douglas International",559.00,86.00,18.98,8.44,27.48,0.00,31.10,3.00,0.00,5408.00,2062.00,755.00,831.00,0.00,1760.00
2025,4,MQ,Envoy Air,DCA,"Washington, DC: Ronald Reagan Washington National",251.00,38.00,7.16,1.70,15.17,0.00,13.98,1.00,0.00,1986.00,372.00,55.00,455.00,0.00,1104.00
2025,4,MQ,Envoy Air,DEN,"Denver, CO: Denver International",30.00,13.00,1.83,0.92,8.46,0.00,1.79,0.00,0.00,734.00,77.00,36.00,503.00,0.00,118.00
2025,4,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",5407.00,1403.00,184.57,199.95,430.92,1.66,585.91,209.00,20.00,113726.00,18414.00,23850.00,27369.00,41.00,44052.00
2025,4,MQ,Envoy Air,DTW,"Detroit, MI: Detroit Metro Wayne County",69.00,18.00,7.05,1.46,4.76,0.00,4.74,3.00,0.00,765.00,263.00,76.00,211.00,0.00,215.00
2025,4,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",77.00,31.00,4.53,2.11,18.79,0.00,5.58,8.00,1.00,2022.00,345.00,119.00,1159.00,0.00,399.00
2025,4,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",121.00,18.00,1.17,0.38,4.71,1.00,10.74,4.00,0.00,1004.00,31.00,30.00,225.00,32.00,686.00
2025,4,MQ,Envoy Air,LAX,"Los Angeles, CA: Los Angeles International",26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,4,MQ,Envoy Air,MIA,"Miami, FL: Miami International",1139.00,138.00,42.63,8.32,32.95,0.64,53.46,15.00,4.00,10617.00,3567.00,1140.00,2020.00,76.00,3814.00
2025,4,MQ,Envoy Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",56.00,22.00,6.64,0.03,11.84,0.00,3.49,0.00,0.00,963.00,257.00,5.00,483.00,0.00,218.00
2025,4,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",3830.00,842.00,149.43,34.26,328.09,1.51,328.71,73.00,3.00,54785.00,11837.00,4221.00,14336.00,45.00,24346.00
2025,4,MQ,Envoy Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",804.00,88.00,16.39,5.95,29.10,0.00,36.56,2.00,0.00,5636.00,2139.00,252.00,774.00,0.00,2471.00
2025,4,MQ,Envoy Air,SLC,"Salt Lake City, UT: Salt Lake City International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,4,MQ,Envoy Air,TPA,"Tampa, FL: Tampa International",120.00,20.00,6.30,2.70,4.17,0.00,6.83,3.00,0.00,1437.00,421.00,201.00,181.00,0.00,634.00
2025,4,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",809.00,177.00,46.19,4.66,98.47,0.00,27.69,0.00,1.00,11333.00,3969.00,421.00,4458.00,0.00,2485.00
2025,4,NK,Spirit Airlines,AUS,"Austin, TX: Austin - Bergstrom International",93.00,11.00,3.48,0.00,5.80,0.00,1.72,1.00,0.00,1217.00,369.00,0.00,755.00,0.00,93.00
2025,4,NK,Spirit Airlines,BNA,"Nashville, TN: Nashville International",265.00,61.00,21.71,1.80,21.65,0.06,15.79,3.00,0.00,4261.00,1219.00,98.00,1790.00,4.00,1150.00
2025,4,NK,Spirit Airlines,BOS,"Boston, MA: Logan International",589.00,122.00,23.15,0.15,69.80,1.82,27.07,1.00,1.00,7262.00,1531.00,16.00,3927.00,61.00,1727.00
2025,4,NK,Spirit Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",518.00,102.00,25.45,0.98,51.89,1.18,22.50,0.00,0.00,6102.00,1813.00,95.00,2486.00,66.00,1642.00
2025,4,NK,Spirit Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",286.00,61.00,16.58,0.00,28.87,0.00,15.56,2.00,0.00,4411.00,707.00,0.00,1720.00,0.00,1984.00
2025,4,NK,Spirit Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",590.00,133.00,24.26,1.52,70.69,1.24,35.30,4.00,2.00,10233.00,1417.00,251.00,6583.00,72.00,1910.00
2025,4,NK,Spirit Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",909.00,158.00,43.25,2.92,71.10,0.84,39.89,2.00,3.00,11859.00,3920.00,290.00,3719.00,21.00,3909.00
2025,4,NK,Spirit Airlines,EWR,"Newark, NJ: Newark Liberty International",774.00,243.00,23.67,9.49,191.95,0.00,17.89,16.00,3.00,23743.00,1861.00,869.00,18848.00,0.00,2165.00
2025,4,NK,Spirit Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1975.00,317.00,73.69,9.98,124.87,3.05,105.42,13.00,5.00,26971.00,6307.00,737.00,10157.00,133.00,9637.00
2025,4,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",563.00,102.00,28.63,0.72,52.03,0.00,20.62,1.00,1.00,9796.00,3908.00,148.00,3724.00,0.00,2016.00
2025,4,NK,Spirit Airlines,LAS,"Las Vegas, NV: Harry Reid International",1534.00,200.00,35.99,5.74,104.58,1.07,52.62,2.00,0.00,13712.00,2077.00,390.00,6796.00,40.00,4409.00
2025,4,NK,Spirit Airlines,LAX,"Los Angeles, CA: Los Angeles International",619.00,102.00,30.22,4.90,42.73,0.98,23.17,1.00,0.00,5649.00,1536.00,220.00,1841.00,22.00,2030.00
2025,4,NK,Spirit Airlines,LGA,"New York, NY: LaGuardia",413.00,78.00,19.26,0.63,40.39,0.00,17.73,4.00,0.00,7146.00,1632.00,46.00,2533.00,0.00,2935.00
2025,4,NK,Spirit Airlines,MCO,"Orlando, FL: Orlando International",1670.00,208.00,52.23,5.96,77.34,2.54,69.93,5.00,4.00,15311.00,3838.00,314.00,4775.00,72.00,6312.00
2025,4,NK,Spirit Airlines,MIA,"Miami, FL: Miami International",465.00,84.00,19.61,2.03,38.79,0.00,23.57,3.00,3.00,8344.00,1784.00,94.00,3841.00,0.00,2625.00
2025,4,NK,Spirit Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",88.00,16.00,4.69,0.00,8.15,0.00,3.16,0.00,0.00,891.00,225.00,0.00,496.00,0.00,170.00
2025,4,NK,Spirit Airlines,ORD,"Chicago, IL: Chicago O'Hare International",577.00,113.00,22.21,1.00,72.23,0.00,17.56,4.00,0.00,7428.00,1617.00,64.00,4495.00,0.00,1252.00
2025,4,NK,Spirit Airlines,PHL,"Philadelphia, PA: Philadelphia International",461.00,62.00,21.08,0.85,25.56,0.00,14.51,1.00,0.00,3777.00,1326.00,141.00,1350.00,0.00,960.00
2025,4,NK,Spirit Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",40.00,7.00,1.36,0.00,3.22,0.00,2.42,1.00,0.00,500.00,50.00,0.00,323.00,0.00,127.00
2025,4,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",132.00,17.00,2.99,0.56,12.45,0.00,1.00,0.00,0.00,1259.00,83.00,107.00,968.00,0.00,101.00
2025,4,NK,Spirit Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",62.00,9.00,1.62,0.00,3.77,0.64,2.97,1.00,0.00,701.00,379.00,0.00,76.00,14.00,232.00
2025,4,NK,Spirit Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",23.00,3.00,0.00,0.00,0.12,0.00,2.88,0.00,0.00,176.00,0.00,0.00,17.00,0.00,159.00
2025,4,NK,Spirit Airlines,TPA,"Tampa, FL: Tampa International",493.00,65.00,17.93,1.92,30.63,0.00,14.52,0.00,0.00,5044.00,1274.00,104.00,2029.00,0.00,1637.00
2025,4,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",306.00,84.00,23.74,0.97,26.07,0.00,33.22,3.00,1.00,6343.00,1903.00,78.00,880.00,0.00,3482.00
2025,4,OH,PSA Airlines Inc.,BNA,"Nashville, TN: Nashville International",252.00,90.00,21.65,0.00,35.62,0.00,32.73,7.00,1.00,6262.00,1734.00,0.00,1940.00,0.00,2588.00
2025,4,OH,PSA Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",28.00,5.00,2.63,0.00,1.16,0.00,1.21,0.00,0.00,428.00,312.00,0.00,49.00,0.00,67.00
2025,4,OH,PSA Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",4722.00,1005.00,199.94,34.77,191.16,3.01,576.12,79.00,4.00,89644.00,30958.00,3162.00,7671.00,157.00,47696.00
2025,4,OH,PSA Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",3644.00,917.00,186.08,17.53,323.42,2.00,387.97,79.00,5.00,81357.00,28003.00,1867.00,15433.00,76.00,35978.00
2025,4,OH,PSA Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",982.00,258.00,43.88,26.92,60.85,0.01,126.34,67.00,6.00,24792.00,4930.00,2760.00,4072.00,1.00,13029.00
2025,4,OH,PSA Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",141.00,30.00,9.74,0.01,4.45,0.00,15.80,3.00,0.00,2117.00,733.00,1.00,146.00,0.00,1237.00
2025,4,OH,PSA Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",142.00,30.00,10.65,0.21,4.11,0.00,15.03,0.00,1.00,2107.00,782.00,5.00,295.00,0.00,1025.00
2025,4,OH,PSA Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",29.00,8.00,3.12,0.00,1.86,0.00,3.01,0.00,0.00,446.00,162.00,0.00,70.00,0.00,214.00
2025,4,OH,PSA Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",89.00,32.00,13.41,1.99,4.39,0.00,12.21,1.00,0.00,2894.00,1202.00,153.00,206.00,0.00,1333.00
2025,4,OH,PSA Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",1398.00,319.00,64.08,11.96,100.50,0.54,141.92,19.00,1.00,29173.00,10556.00,832.00,3877.00,21.00,13887.00
2025,4,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",688.00,147.00,95.17,29.14,19.68,1.00,2.01,5.00,4.00,13177.00,9065.00,2902.00,1006.00,15.00,189.00
2025,4,OO,SkyWest Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",579.00,102.00,47.44,29.48,18.29,0.00,6.79,5.00,1.00,6486.00,3136.00,1880.00,1045.00,0.00,425.00
2025,4,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",332.00,80.00,47.32,9.39,14.97,0.00,8.32,10.00,4.00,4689.00,2725.00,524.00,871.00,0.00,569.00
2025,4,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",5880.00,1562.00,677.39,82.29,596.90,2.97,202.45,55.00,34.00,150896.00,55700.00,11463.00,59399.00,393.00,23941.00
2025,4,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",2503.00,669.00,289.73,168.44,102.53,2.00,106.30,133.00,13.00,70130.00,32127.00,21049.00,9508.00,279.00,7167.00
2025,4,OO,SkyWest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",2202.00,292.00,199.39,66.79,24.81,0.00,1.00,23.00,0.00,26821.00,19071.00,6381.00,1322.00,0.00,47.00
2025,4,OO,SkyWest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",4.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,63.00,26.00,0.00,37.00,0.00,0.00
2025,4,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",238.00,29.00,17.92,2.00,6.08,0.00,3.00,1.00,0.00,4283.00,2142.00,39.00,443.00,0.00,1659.00
2025,4,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1293.00,284.00,148.25,29.55,41.34,1.30,63.55,6.00,5.00,28583.00,12718.00,4230.00,3485.00,46.00,8104.00
2025,4,OO,SkyWest Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",152.00,35.00,19.33,2.97,12.71,0.00,0.00,2.00,0.00,1843.00,1156.00,132.00,555.00,0.00,0.00
2025,4,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: Harry Reid International",486.00,103.00,41.28,7.99,28.99,0.00,24.74,4.00,0.00,6165.00,2506.00,627.00,2033.00,0.00,999.00
2025,4,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3434.00,347.00,186.07,38.16,58.89,1.47,62.41,6.00,3.00,22307.00,11926.00,3218.00,3072.00,50.00,4041.00
2025,4,OO,SkyWest Airlines Inc.,LGA,"New York, NY: LaGuardia",207.00,27.00,14.30,4.19,8.50,0.00,0.00,2.00,0.00,1468.00,898.00,177.00,393.00,0.00,0.00
2025,4,OO,SkyWest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",176.00,23.00,16.05,3.28,3.67,0.00,0.00,0.00,0.00,1184.00,780.00,204.00,200.00,0.00,0.00
2025,4,OO,SkyWest Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",1936.00,286.00,170.13,59.30,53.75,0.23,2.59,10.00,1.00,20070.00,11668.00,5426.00,2870.00,6.00,100.00
2025,4,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4794.00,964.00,521.97,71.14,172.48,2.00,196.41,78.00,15.00,84692.00,39651.00,10436.00,17500.00,196.00,16909.00
2025,4,OO,SkyWest Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",13.00,3.00,2.58,0.00,0.42,0.00,0.00,0.00,0.00,229.00,207.00,0.00,22.00,0.00,0.00
2025,4,OO,SkyWest Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",3001.00,401.00,255.01,26.71,49.14,1.00,69.15,6.00,2.00,32941.00,23000.00,3507.00,2471.00,159.00,3804.00
2025,4,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",1229.00,317.00,152.40,19.27,75.68,0.00,69.65,11.00,6.00,19189.00,7395.00,2017.00,5002.00,0.00,4775.00
2025,4,OO,SkyWest Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",2226.00,245.00,151.53,19.51,34.80,0.00,39.17,0.00,0.00,11529.00,7543.00,892.00,1245.00,0.00,1849.00
2025,4,OO,SkyWest Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",3152.00,636.00,277.15,22.36,241.86,0.84,93.79,6.00,2.00,35739.00,15261.00,1978.00,11424.00,81.00,6995.00
2025,4,OO,SkyWest Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",2836.00,223.00,127.41,27.56,33.80,0.98,33.25,1.00,0.00,15349.00,8075.00,3295.00,1747.00,100.00,2132.00
2025,4,PT,Piedmont Airlines,BNA,"Nashville, TN: Nashville International",30.00,14.00,4.05,0.99,3.87,0.00,5.09,0.00,1.00,1082.00,345.00,97.00,154.00,0.00,486.00
2025,4,PT,Piedmont Airlines,BOS,"Boston, MA: Logan International",104.00,11.00,0.87,1.12,2.73,0.00,6.28,1.00,1.00,1223.00,41.00,42.00,217.00,0.00,923.00
2025,4,PT,Piedmont Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",3089.00,468.00,89.32,27.72,109.26,0.01,241.68,6.00,4.00,38826.00,11590.00,2378.00,3411.00,2.00,21445.00
2025,4,PT,Piedmont Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",3.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,18.00,0.00,0.00,18.00,0.00,0.00
2025,4,PT,Piedmont Airlines,ORD,"Chicago, IL: Chicago O'Hare International",806.00,165.00,33.13,9.94,52.94,0.00,68.99,9.00,3.00,21717.00,6725.00,3143.00,2871.00,0.00,8978.00
2025,4,PT,Piedmont Airlines,PHL,"Philadelphia, PA: Philadelphia International",2064.00,427.00,61.43,9.81,176.26,0.00,179.49,2.00,4.00,34164.00,11036.00,1083.00,6168.00,0.00,15877.00
2025,4,QX,Horizon Air,LAS,"Las Vegas, NV: Harry Reid International",163.00,34.00,7.71,0.00,16.05,0.00,10.23,2.00,0.00,1726.00,366.00,0.00,569.00,0.00,791.00
2025,4,QX,Horizon Air,LAX,"Los Angeles, CA: Los Angeles International",425.00,84.00,16.84,0.89,18.35,0.00,47.93,6.00,0.00,5056.00,1552.00,62.00,581.00,0.00,2861.00
2025,4,QX,Horizon Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",29.00,8.00,2.37,0.00,4.67,0.00,0.96,0.00,0.00,243.00,71.00,0.00,117.00,0.00,55.00
2025,4,QX,Horizon Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",9.00,3.00,0.89,0.00,0.21,0.00,1.90,0.00,0.00,282.00,16.00,0.00,26.00,0.00,240.00
2025,4,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",143.00,30.00,5.52,0.54,8.23,0.00,15.71,1.00,0.00,1800.00,607.00,14.00,381.00,0.00,798.00
2025,4,QX,Horizon Air,SEA,"Seattle, WA: Seattle/Tacoma International",1719.00,254.00,43.80,0.00,120.71,0.00,89.49,7.00,0.00,9997.00,2621.00,0.00,3128.00,0.00,4248.00
2025,4,QX,Horizon Air,SFO,"San Francisco, CA: San Francisco International",418.00,118.00,18.61,0.00,62.02,0.88,36.49,5.00,0.00,6155.00,1167.00,0.00,2503.00,22.00,2463.00
2025,4,QX,Horizon Air,SLC,"Salt Lake City, UT: Salt Lake City International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,4,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",565.00,106.00,25.10,3.32,44.28,0.00,33.29,4.00,2.00,6962.00,1588.00,253.00,1932.00,0.00,3189.00
2025,4,UA,United Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",863.00,138.00,38.90,7.54,52.97,0.00,38.59,3.00,0.00,7839.00,1807.00,646.00,1792.00,0.00,3594.00
2025,4,UA,United Air Lines Network,BNA,"Nashville, TN: Nashville International",547.00,104.00,30.21,3.49,35.43,0.00,34.87,2.00,1.00,6814.00,1438.00,160.00,2116.00,0.00,3100.00
2025,4,UA,United Air Lines Network,BOS,"Boston, MA: Logan International",1048.00,165.00,44.20,2.00,57.01,0.00,61.79,3.00,0.00,11229.00,2964.00,114.00,2395.00,0.00,5756.00
2025,4,UA,United Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",330.00,53.00,19.15,0.00,17.91,0.00,15.95,1.00,0.00,3485.00,1310.00,0.00,580.00,0.00,1595.00
2025,4,UA,United Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",329.00,70.00,21.78,1.12,25.11,0.00,21.99,1.00,1.00,5007.00,1521.00,121.00,1175.00,0.00,2190.00
2025,4,UA,United Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",628.00,91.00,24.68,6.20,29.78,0.00,30.34,5.00,0.00,5856.00,1291.00,415.00,1136.00,0.00,3014.00
2025,4,UA,United Air Lines Network,DEN,"Denver, CO: Denver International",8205.00,1767.00,350.29,81.60,1032.79,0.00,302.31,22.00,44.00,136608.00,28061.00,8933.00,68784.00,0.00,30830.00
2025,4,UA,United Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",794.00,184.00,44.82,10.87,80.64,0.00,47.67,5.00,6.00,16955.00,3842.00,1262.00,5906.00,0.00,5945.00
2025,4,UA,United Air Lines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",227.00,35.00,10.40,2.05,3.42,0.00,19.13,1.00,1.00,2978.00,768.00,46.00,102.00,0.00,2062.00
2025,4,UA,United Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",5442.00,1441.00,197.31,38.77,969.75,0.00,235.18,55.00,54.00,156425.00,19205.00,3742.00,104824.00,0.00,28654.00
2025,4,UA,United Air Lines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",779.00,130.00,32.09,3.10,50.59,0.00,44.22,1.00,1.00,8776.00,1800.00,181.00,2427.00,0.00,4368.00
2025,4,UA,United Air Lines Network,IAD,"Washington, DC: Washington Dulles International",2988.00,396.00,132.19,13.67,135.57,0.00,114.57,6.00,1.00,25946.00,7536.00,1131.00,5590.00,0.00,11689.00
2025,4,UA,United Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",5801.00,812.00,192.85,15.77,381.48,0.00,221.90,9.00,21.00,52660.00,12742.00,1357.00,16430.00,0.00,22131.00
2025,4,UA,United Air Lines Network,LAS,"Las Vegas, NV: Harry Reid International",1282.00,216.00,51.27,3.64,86.36,0.00,74.73,1.00,0.00,13153.00,3284.00,267.00,3911.00,0.00,5691.00
2025,4,UA,United Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",2233.00,322.00,124.30,6.26,102.39,0.00,89.05,7.00,2.00,20345.00,8148.00,619.00,3581.00,0.00,7997.00
2025,4,UA,United Air Lines Network,LGA,"New York, NY: LaGuardia",810.00,124.00,33.99,5.76,42.37,0.00,41.88,9.00,3.00,7830.00,1723.00,620.00,2137.00,0.00,3350.00
2025,4,UA,United Air Lines Network,MCO,"Orlando, FL: Orlando International",1273.00,225.00,60.55,6.12,91.36,0.00,66.98,4.00,1.00,13806.00,3389.00,375.00,3222.00,0.00,6820.00
2025,4,UA,United Air Lines Network,MIA,"Miami, FL: Miami International",588.00,84.00,21.61,3.82,40.22,0.00,18.35,1.00,1.00,5290.00,1116.00,968.00,1635.00,0.00,1571.00
2025,4,UA,United Air Lines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",373.00,117.00,37.99,1.85,37.16,0.00,40.00,0.00,0.00,8842.00,2247.00,126.00,1494.00,0.00,4975.00
2025,4,UA,United Air Lines Network,ORD,"Chicago, IL: Chicago O'Hare International",8008.00,1367.00,331.03,40.57,632.83,0.00,362.56,68.00,17.00,106288.00,23883.00,8120.00,38722.00,0.00,35563.00
