year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,total_delay_rate,cancellation_rate,diversion_rate,carrier_delay_rate,weather_delay_rate,nas_delay_rate,security_delay_rate,late_aircraft_delay_rate,avg_delay_minutes,avg_carrier_delay,avg_weather_delay,avg_nas_delay,avg_security_delay,avg_late_aircraft_delay,carrier_delay_pct,weather_delay_pct,nas_delay_pct,security_delay_pct,late_aircraft_delay_pct
2025,2,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",68.0,17.0,2.4,0.15,9.86,0.0,4.58,0.0,1.0,585.0,156.0,17.0,281.0,0.0,131.0,0.25,0.0,0.014705882352941176,0.03529411764705882,0.0022058823529411764,0.145,0.0,0.06735294117647059,34.411764705882355,65.0,113.33333333333334,28.49898580121704,0.0,28.602620087336245,14.125956444967624,0.8828722778104765,58.03413772807533,0.0,26.95703354914655
2025,2,AS,Alaska Airlines Network,DEN,"Denver, CO: Denver International",110.0,31.0,10.43,0.69,6.95,0.06,12.88,1.0,0.0,1979.0,1070.0,33.0,306.0,1.0,569.0,0.2818181818181818,0.00909090909090909,0.0,0.09481818181818182,0.006272727272727272,0.06318181818181819,0.0005454545454545455,0.11709090909090909,63.83870967741935,102.58868648130394,47.82608695652174,44.02877697841726,16.666666666666668,44.17701863354037,33.63431151241535,2.225088681070622,22.412125120928735,0.19348597226701064,41.534988713318285
2025,2,AS,Alaska Airlines Network,IAD,"Washington, DC: Washington Dulles International",66.0,16.0,6.07,0.5,5.12,0.0,4.32,0.0,1.0,802.0,379.0,12.0,196.0,0.0,215.0,0.24242424242424243,0.0,0.015151515151515152,0.09196969696969698,0.007575757575757576,0.07757575757575758,0.0,0.06545454545454546,50.125,62.43822075782537,24.0,38.28125,0.0,49.76851851851851,37.913803872579635,3.123048094940662,31.98001249219238,0.0,26.983135540287318
2025,2,AS,Alaska Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",589.0,119.0,35.51,4.44,45.68,0.0,33.37,16.0,2.0,6426.0,1785.0,396.0,1723.0,0.0,2522.0,0.20203735144312393,0.027164685908319185,0.003395585738539898,0.060288624787775885,0.007538200339558575,0.07755517826825127,0.0,0.0566553480475382,54.0,50.26753027316249,89.18918918918918,37.71891418563923,0.0,75.5768654480072,29.840336134453782,3.73109243697479,38.38655462184874,0.0,28.042016806722685
2025,2,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",156.0,58.0,23.73,2.05,17.73,0.0,14.49,4.0,2.0,5150.0,2058.0,629.0,748.0,0.0,1715.0,0.3717948717948718,0.02564102564102564,0.01282051282051282,0.15211538461538462,0.01314102564102564,0.11365384615384616,0.0,0.09288461538461538,88.79310344827586,86.72566371681415,306.82926829268297,42.18838127467569,0.0,118.35748792270532,40.91379310344827,3.534482758620689,30.568965517241374,0.0,24.98275862068965
2025,2,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",70.0,32.0,8.94,0.55,17.34,0.22,4.96,2.0,0.0,2212.0,808.0,12.0,898.0,29.0,465.0,0.45714285714285713,0.02857142857142857,0.0,0.1277142857142857,0.007857142857142858,0.24771428571428572,0.003142857142857143,0.07085714285714285,69.125,90.38031319910515,21.818181818181817,51.787773933102656,131.8181818181818,93.75,27.928772258669166,1.718213058419244,54.170571696344894,0.6872852233676977,15.495157763199002
2025,2,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",514.0,139.0,23.18,3.78,90.31,0.16,21.57,7.0,1.0,9039.0,1988.0,721.0,4185.0,11.0,2134.0,0.2704280155642023,0.013618677042801557,0.0019455252918287938,0.04509727626459144,0.00735408560311284,0.17570038910505836,0.000311284046692607,0.04196498054474708,65.02877697841727,85.76358930112166,190.74074074074076,46.34038312479238,68.75,98.93370421882244,16.676258992805757,2.719424460431654,64.97122302158273,0.11510791366906474,15.517985611510793
2025,2,C5,CommuteAir LLC dba CommuteAir,IAD,"Washington, DC: Washington Dulles International",1211.0,302.0,80.77,10.01,90.55,0.0,120.67,50.0,2.0,31612.0,9119.0,2794.0,4456.0,0.0,15243.0,0.24938067712634188,0.04128819157720892,0.0016515276630883566,0.06669694467382328,0.008265895953757225,0.07477291494632535,0.0,0.09964492155243601,104.67549668874172,112.90082951590938,279.1208791208791,49.21038100496963,0.0,126.31971492500207,26.745033112582778,3.3145695364238414,29.98344370860927,0.0,39.95695364238411
2025,2,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",16713.0,2935.0,778.04,104.07,864.23,1.55,1187.11,33.0,10.0,219491.0,90029.0,11521.0,37043.0,46.0,80852.0,0.17561179919822892,0.001974510859809729,0.0005983366241847664,0.04655298270807156,0.0062268892478908626,0.05171004607192006,9.274217674863878e-05,0.07102913899359779,74.7839863713799,115.71255976556476,110.70433362160085,42.8624324543235,29.677419354838708,68.1082629242446,26.509028960817716,3.5458262350936964,29.445655877342418,0.05281090289608177,40.44667802385008
2025,2,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",732.0,207.0,83.03,3.68,86.75,0.0,33.54,3.0,0.0,12433.0,6737.0,374.0,3351.0,0.0,1971.0,0.2827868852459016,0.004098360655737705,0.0,0.11342896174863389,0.005027322404371585,0.11851092896174864,0.0,0.04581967213114754,60.06280193236715,81.13934722389497,101.63043478260869,38.628242074927954,0.0,58.765652951699465,40.111111111111114,1.7777777777777777,41.908212560386474,0.0,16.202898550724637
2025,2,DL,Delta Air Lines Network,IAD,"Washington, DC: Washington Dulles International",205.0,55.0,28.56,3.32,9.44,0.0,13.68,0.0,0.0,3124.0,1817.0,477.0,270.0,0.0,560.0,0.2682926829268293,0.0,0.0,0.1393170731707317,0.016195121951219513,0.04604878048780488,0.0,0.06673170731707317,56.8,63.62044817927171,143.67469879518072,28.60169491525424,0.0,40.93567251461988,51.92727272727272,6.036363636363636,17.16363636363636,0.0,24.87272727272727
2025,2,DL,Delta Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",2472.0,490.0,166.24,11.23,174.97,1.54,136.02,2.0,5.0,41240.0,21630.0,842.0,7552.0,145.0,11071.0,0.1982200647249191,0.0008090614886731392,0.0020226537216828477,0.06724919093851132,0.004542880258899677,0.07078074433656958,0.0006229773462783171,0.055024271844660196,84.16326530612245,130.1130895091434,74.97773820124665,43.16168486026176,94.15584415584415,81.39244228789883,33.926530612244896,2.2918367346938773,35.70816326530612,0.3142857142857143,27.75918367346939
2025,2,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",907.0,319.0,48.47,3.51,117.59,0.0,149.43,10.0,1.0,23707.0,3708.0,150.0,5358.0,0.0,14491.0,0.35170893054024255,0.011025358324145534,0.0011025358324145535,0.05343991179713341,0.0038699007717750825,0.12964718853362733,0.0,0.16475192943770672,74.31661442006269,76.50092840932535,42.73504273504274,45.565099073050426,0.0,96.97517232148832,15.194357366771161,1.1003134796238243,36.86206896551724,0.0,46.843260188087775
2025,2,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",1537.0,343.0,78.5,5.0,121.24,0.0,138.26,5.0,0.0,28160.0,7598.0,645.0,4971.0,0.0,14946.0,0.22316200390370852,0.0032530904359141183,0.0,0.05107351984385166,0.0032530904359141183,0.07888093689004554,0.0,0.0899544567338972,82.09912536443149,96.78980891719745,129.0,41.001319696469814,0.0,108.10067987848981,22.886297376093296,1.4577259475218658,35.3469387755102,0.0,40.309037900874635
2025,2,F9,Frontier Airlines,IAD,"Washington, DC: Washington Dulles International",66.0,16.0,5.34,0.0,3.45,0.0,7.21,2.0,0.0,1390.0,317.0,0.0,212.0,0.0,861.0,0.24242424242424243,0.030303030303030304,0.0,0.0809090909090909,0.0,0.052272727272727276,0.0,0.10924242424242424,86.875,59.36329588014981,0.0,61.449275362318836,0.0,119.41747572815534,33.375,0.0,21.5625,0.0,45.0625
2025,2,F9,Frontier Airlines,LAX,"Los Angeles, CA: Los Angeles International",367.0,68.0,16.48,2.61,18.47,0.0,30.44,3.0,1.0,5355.0,2122.0,233.0,806.0,0.0,2194.0,0.18528610354223432,0.008174386920980926,0.0027247956403269754,0.04490463215258856,0.007111716621253406,0.05032697547683923,0.0,0.08294277929155314,78.75,128.7621359223301,89.272030651341,43.63833243096914,0.0,72.07621550591327,24.23529411764706,3.838235294117647,27.16176470588235,0.0,44.76470588235294
2025,2,G4,Allegiant Air,DEN,"Denver, CO: Denver International",21.0,4.0,2.13,0.0,1.87,0.0,0.0,0.0,1.0,363.0,282.0,0.0,81.0,0.0,0.0,0.19047619047619047,0.0,0.047619047619047616,0.10142857142857142,0.0,0.08904761904761906,0.0,0.0,90.75,132.3943661971831,0.0,43.31550802139037,0.0,0.0,53.25,0.0,46.75,0.0,0.0
2025,2,G4,Allegiant Air,IAD,"Washington, DC: Washington Dulles International",16.0,2.0,1.0,0.48,0.0,0.0,0.52,0.0,0.0,121.0,73.0,23.0,0.0,0.0,25.0,0.125,0.0,0.0,0.0625,0.03,0.0,0.0,0.0325,60.5,73.0,47.91666666666667,0.0,0.0,48.07692307692307,50.0,24.0,0.0,0.0,26.0
2025,2,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",24.0,3.0,0.0,0.0,2.02,0.0,0.98,0.0,0.0,266.0,0.0,0.0,66.0,0.0,200.0,0.125,0.0,0.0,0.0,0.0,0.08416666666666667,0.0,0.04083333333333333,88.66666666666667,0.0,0.0,32.67326732673267,0.0,204.08163265306123,0.0,0.0,67.33333333333333,0.0,32.666666666666664
2025,2,G7,GoJet Airlines LLC d/b/a United Express,IAD,"Washington, DC: Washington Dulles International",351.0,67.0,18.08,1.81,24.8,0.0,22.31,10.0,0.0,6812.0,2093.0,267.0,1022.0,0.0,3430.0,0.1908831908831909,0.02849002849002849,0.0,0.051509971509971504,0.005156695156695157,0.07065527065527066,0.0,0.06356125356125356,101.67164179104478,115.7632743362832,147.51381215469613,41.20967741935484,0.0,153.74271627073063,26.985074626865668,2.701492537313433,37.014925373134325,0.0,33.298507462686565
2025,2,HA,Hawaiian Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",168.0,38.0,30.55,2.24,0.0,0.0,5.2,0.0,2.0,2169.0,1545.0,60.0,0.0,0.0,564.0,0.2261904761904762,0.0,0.011904761904761904,0.1818452380952381,0.013333333333333334,0.0,0.0,0.030952380952380953,57.078947368421055,50.57283142389525,26.785714285714285,0.0,0.0,108.46153846153845,80.41589892076863,5.896288496972888,0.0,0.0,13.687812582258488
2025,2,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",71.0,13.0,1.55,0.1,7.11,0.0,4.24,2.0,0.0,763.0,220.0,11.0,238.0,0.0,294.0,0.18309859154929578,0.028169014084507043,0.0,0.02183098591549296,0.0014084507042253522,0.10014084507042254,0.0,0.05971830985915493,58.69230769230769,141.93548387096774,110.0,33.47398030942335,0.0,69.33962264150944,11.923076923076923,0.7692307692307693,54.69230769230769,0.0,32.61538461538462
2025,2,MQ,Envoy Air,DEN,"Denver, CO: Denver International",16.0,3.0,0.78,0.0,1.28,0.0,0.94,1.0,0.0,254.0,40.0,0.0,40.0,0.0,174.0,0.1875,0.0625,0.0,0.04875,0.0,0.08,0.0,0.05875,84.66666666666667,51.28205128205128,0.0,31.25,0.0,185.10638297872342,26.0,0.0,42.66666666666667,0.0,31.33333333333333
2025,2,MQ,Envoy Air,LAX,"Los Angeles, CA: Los Angeles International",19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",654.0,178.0,32.81,3.67,110.92,0.98,29.62,2.0,0.0,11123.0,2399.0,157.0,6461.0,49.0,2057.0,0.27217125382262997,0.0030581039755351682,0.0,0.05016819571865444,0.0056116207951070335,0.16960244648318043,0.0014984709480122323,0.04529051987767584,62.48876404494382,73.11795184395001,42.77929155313352,58.24918860439956,50.0,69.44632005401755,18.43258426966292,2.061797752808989,62.31460674157303,0.550561797752809,16.64044943820225
2025,2,NK,Spirit Airlines,LAX,"Los Angeles, CA: Los Angeles International",609.0,111.0,23.29,3.53,63.73,1.07,19.38,6.0,1.0,5618.0,1339.0,238.0,3115.0,24.0,902.0,0.18226600985221675,0.009852216748768473,0.0016420361247947454,0.03824302134646962,0.005796387520525451,0.10464696223316912,0.0017569786535303778,0.031822660098522165,50.612612612612615,57.4924860455131,67.42209631728046,48.87807939745803,22.429906542056074,46.542827657378744,20.981981981981985,3.18018018018018,57.414414414414416,0.9639639639639642,17.459459459459463
2025,2,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",278.0,85.0,26.79,4.07,15.65,1.0,37.49,18.0,0.0,6180.0,1656.0,195.0,773.0,72.0,3484.0,0.3057553956834532,0.06474820143884892,0.0,0.09636690647482014,0.014640287769784174,0.05629496402877698,0.0035971223021582736,0.13485611510791368,72.70588235294117,61.81410974244121,47.911547911547906,49.39297124600639,72.0,92.93144838623633,31.517647058823528,4.788235294117647,18.41176470588235,1.1764705882352942,44.10588235294118
2025,2,OH,PSA Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",116.0,36.0,18.66,0.88,6.0,0.0,10.46,8.0,0.0,2297.0,1315.0,67.0,198.0,0.0,717.0,0.3103448275862069,0.06896551724137931,0.0,0.16086206896551725,0.007586206896551724,0.05172413793103448,0.0,0.09017241379310345,63.80555555555556,70.47159699892819,76.13636363636364,33.0,0.0,68.54684512428298,51.83333333333333,2.4444444444444446,16.666666666666664,0.0,29.055555555555557
2025,2,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",621.0,162.0,104.89,33.64,23.47,0.0,0.0,8.0,0.0,16979.0,11274.0,3978.0,1727.0,0.0,0.0,0.2608695652173913,0.01288244766505636,0.0,0.16890499194847022,0.054170692431562,0.037793880837359094,0.0,0.0,104.80864197530865,107.48403088950329,118.25208085612365,73.58329782701321,0.0,0.0,64.74691358024691,20.765432098765434,14.487654320987653,0.0,0.0
2025,2,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",5493.0,1292.0,588.94,105.01,213.26,2.56,382.24,132.0,17.0,120428.0,50139.0,14233.0,16729.0,67.0,39260.0,0.2352084471145094,0.02403058438012015,0.0030948479883488077,0.10721645730930277,0.019117058073912254,0.03882395776442745,0.0004660476970689969,0.06958674676861461,93.21052631578948,85.13430909770095,135.53947243119703,78.44415267748289,26.171875,102.71033905399749,45.583238519825706,8.127646070850846,16.506064194549577,0.1981408812625289,29.58491033351135
2025,2,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",196.0,54.0,33.79,10.64,9.56,0.0,0.0,8.0,0.0,5484.0,3703.0,1085.0,696.0,0.0,0.0,0.2755102040816326,0.04081632653061224,0.0,0.17239795918367345,0.05428571428571429,0.048775510204081635,0.0,0.0,101.55555555555556,109.58863569103285,101.97368421052632,72.80334728033472,0.0,0.0,62.58566401185405,19.707353213558065,17.706982774587885,0.0,0.0
2025,2,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3186.0,581.0,307.05,74.82,84.73,1.0,113.4,35.0,7.0,48418.0,26419.0,5941.0,6530.0,52.0,9476.0,0.18236032642812303,0.01098556183301946,0.002197112366603892,0.09637476459510358,0.023483992467043312,0.02659447583176397,0.00031387319522912746,0.03559322033898305,83.33562822719449,86.04136134180101,79.40390269981289,77.06833471025611,52.0,83.56261022927688,52.84853700516351,12.877796901893287,14.583476764199657,0.17211703958691912,19.518072289156628
2025,2,QX,Horizon Air,LAX,"Los Angeles, CA: Los Angeles International",383.0,101.0,19.41,3.24,21.6,0.0,56.75,12.0,0.0,7188.0,1611.0,178.0,945.0,0.0,4454.0,0.26370757180156656,0.031331592689295036,0.0,0.05067885117493472,0.008459530026109661,0.05639686684073107,0.0,0.1481723237597911,71.16831683168317,82.9984544049459,54.938271604938265,43.75,0.0,78.48458149779735,19.21782178217822,3.207920792079208,21.386138613861387,0.0,56.188118811881196
2025,2,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",530.0,101.0,29.75,2.61,34.53,0.0,34.11,1.0,1.0,5864.0,1582.0,238.0,1392.0,0.0,2652.0,0.19056603773584907,0.0018867924528301887,0.0018867924528301887,0.056132075471698115,0.0049245283018867925,0.06515094339622642,0.0,0.06435849056603773,58.05940594059406,53.1764705882353,91.18773946360153,40.312771503040835,0.0,77.74846086191732,29.455445544554454,2.5841584158415842,34.18811881188119,0.0,33.77227722772277
2025,2,UA,United Air Lines Network,DEN,"Denver, CO: Denver International",7689.0,1423.0,354.17,46.31,704.49,0.0,318.03,17.0,7.0,97308.0,28160.0,6062.0,31673.0,0.0,31413.0,0.18506957991936532,0.002210950708804786,0.0009103914683313824,0.046061906619846535,0.006022889842632332,0.0916230979321108,0.0,0.04136168552477565,68.38229093464511,79.50983990738911,130.90045346577412,44.95876449630229,0.0,98.77370059428357,24.88896697118763,3.254392129304287,49.5073787772312,0.0,22.349262122276876
2025,2,UA,United Air Lines Network,IAD,"Washington, DC: Washington Dulles International",2473.0,345.0,108.88,10.48,104.29,0.0,121.36,6.0,3.0,24363.0,6907.0,1363.0,4144.0,0.0,11949.0,0.13950667205822886,0.002426202992317024,0.001213101496158512,0.044027496967246255,0.004237767893247068,0.042171451678123736,0.0,0.04907399919126567,70.61739130434782,63.436811168258636,130.05725190839695,39.73535334164349,0.0,98.45912986156888,31.558505550563755,3.0375931132430947,30.228109330164344,0.0,35.175792006028814
2025,2,UA,United Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",1923.0,318.0,96.71,7.68,115.99,0.0,97.62,8.0,2.0,21746.0,6579.0,636.0,4844.0,0.0,9687.0,0.16536661466458658,0.004160166406656267,0.0010400416016640667,0.050291211648465936,0.003993759750390015,0.06031721268850754,0.0,0.05076443057722309,68.38364779874213,68.02812532313102,82.8125,41.762220881110444,0.0,99.23171481253841,30.41194968553459,2.4150943396226414,36.4748427672956,0.0,30.698113207547173
2025,2,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2103.0,357.0,97.25,11.04,108.01,0.62,140.07,12.0,1.0,20483.0,5559.0,751.0,4578.0,86.0,9509.0,0.16975748930099857,0.005706134094151213,0.00047551117451260106,0.04624346172135045,0.005249643366619115,0.05135996195910604,0.00029481692819781266,0.06660485021398002,57.37535014005602,57.16195372750643,68.02536231884058,42.3849643551523,138.70967741935485,67.88748482901407,27.241659430236144,3.0925236001008427,30.25574946076921,0.17367433261435894,39.23639317627944
2025,2,WN,Southwest Airlines,DEN,"Denver, CO: Denver International",6501.0,1184.0,282.44,19.05,435.35,2.66,444.5,24.0,6.0,65888.0,15683.0,1534.0,20388.0,102.0,28181.0,0.18212582679587755,0.0036917397323488694,0.0009229349330872173,0.04344562375019228,0.0029303184125519153,0.06696662051992001,0.000409167820335333,0.06837409629287802,55.648648648648646,55.52683755841949,80.5249343832021,46.83128517284943,38.34586466165413,63.399325084364456,23.85472972972973,1.6089527027027029,36.76942567567568,0.22466216216216217,37.54222972972973
2025,2,WN,Southwest Airlines,IAD,"Washington, DC: Washington Dulles International",80.0,12.0,5.5,0.0,1.89,0.0,4.61,0.0,1.0,568.0,224.0,0.0,71.0,0.0,273.0,0.15,0.0,0.0125,0.06875,0.0,0.023625,0.0,0.057625,47.333333333333336,40.72727272727273,0.0,37.56613756613757,0.0,59.21908893709327,45.83333333333333,0.0,15.75,0.0,38.41666666666667
2025,2,WN,Southwest Airlines,LAX,"Los Angeles, CA: Los Angeles International",1711.0,276.0,86.78,2.24,46.48,2.18,138.32,8.0,0.0,13568.0,4869.0,130.0,1532.0,49.0,6988.0,0.16130917592051433,0.004675628287551139,0.0,0.05071887784921099,0.0013091759205143192,0.02716540035067212,0.0012741087083576856,0.0808416130917592,49.15942028985507,56.10739801797649,58.03571428571428,32.96041308089501,22.477064220183486,50.52053209947947,31.442028985507246,0.8115942028985508,16.840579710144926,0.7898550724637682,50.11594202898551
2025,2,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",23.0,5.0,1.28,0.0,2.0,0.0,1.72,0.0,0.0,401.0,90.0,0.0,45.0,0.0,266.0,0.21739130434782608,0.0,0.0,0.05565217391304348,0.0,0.08695652173913043,0.0,0.07478260869565218,80.2,70.3125,0.0,22.5,0.0,154.65116279069767,25.6,0.0,40.0,0.0,34.4
2025,2,YV,Mesa Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",840.0,139.0,29.7,5.96,51.7,0.0,51.65,15.0,1.0,9871.0,1578.0,580.0,2463.0,0.0,5250.0,0.16547619047619047,0.017857142857142856,0.0011904761904761906,0.03535714285714286,0.007095238095238095,0.06154761904761905,0.0,0.06148809523809524,71.01438848920863,53.131313131313135,97.31543624161074,47.640232108317214,0.0,101.6456921587609,21.365369397885043,4.287461333716999,37.19156895187397,0.0,37.15560031652399
2025,2,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",68.0,18.0,2.03,0.85,6.21,0.0,8.92,3.0,0.0,990.0,95.0,70.0,252.0,0.0,573.0,0.2647058823529412,0.04411764705882353,0.0,0.029852941176470586,0.012499999999999999,0.0913235294117647,0.0,0.13117647058823528,55.0,46.79802955665025,82.3529411764706,40.57971014492754,0.0,64.23766816143498,11.27151582454192,4.719600222098834,34.48084397556913,0.0,49.52803997779012
2025,2,YX,Republic Airline,IAD,"Washington, DC: Washington Dulles International",473.0,69.0,11.71,2.84,34.36,0.0,20.09,9.0,0.0,5304.0,1625.0,309.0,1472.0,0.0,1898.0,0.14587737843551796,0.019027484143763214,0.0,0.024756871035940806,0.006004228329809725,0.07264270613107822,0.0,0.04247357293868922,76.8695652173913,138.77028181041842,108.80281690140846,42.84051222351572,0.0,94.4748631159781,16.971014492753625,4.115942028985507,49.79710144927536,0.0,29.115942028985508
2025,1,G4,Allegiant Air,IAD,"Washington, DC: Washington Dulles International",20.0,2.0,1.39,0.0,0.39,0.0,0.21,0.0,0.0,400.0,263.0,0.0,89.0,0.0,48.0,0.1,0.0,0.0,0.06949999999999999,0.0,0.0195,0.0,0.010499999999999999,200.0,189.20863309352518,0.0,228.2051282051282,0.0,228.57142857142858,69.84924623115577,0.0,19.597989949748744,0.0,10.552763819095478
2025,1,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",37.0,11.0,1.32,1.76,3.73,0.0,4.19,1.0,0.0,1191.0,43.0,209.0,157.0,0.0,782.0,0.2972972972972973,0.02702702702702703,0.0,0.03567567567567568,0.04756756756756757,0.10081081081081081,0.0,0.11324324324324325,108.27272727272727,32.57575757575757,118.75,42.0911528150134,0.0,186.63484486873506,12.000000000000002,16.0,33.909090909090914,0.0,38.09090909090909
2025,1,G7,GoJet Airlines LLC d/b/a United Express,IAD,"Washington, DC: Washington Dulles International",450.0,92.0,25.17,1.49,45.09,0.0,20.26,24.0,1.0,7008.0,2365.0,268.0,2350.0,0.0,2025.0,0.20444444444444446,0.05333333333333334,0.0022222222222222222,0.055933333333333335,0.003311111111111111,0.10020000000000001,0.0,0.04502222222222223,76.17391304347827,93.96106475963448,179.86577181208054,52.117986249722776,0.0,99.95064165844028,27.35572220410825,1.6193891968264318,49.005542875774374,0.0,22.019345723290947
2025,1,HA,Hawaiian Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",191.0,48.0,42.61,0.0,0.87,0.0,4.52,4.0,0.0,2245.0,1793.0,0.0,20.0,0.0,432.0,0.2513089005235602,0.020942408376963352,0.0,0.2230890052356021,0.0,0.004554973821989529,0.0,0.023664921465968585,46.770833333333336,42.0793241023234,0.0,22.988505747126435,0.0,95.57522123893806,88.77083333333333,0.0,1.8124999999999998,0.0,9.416666666666666
2025,1,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",100.0,17.0,6.07,1.17,5.73,0.0,4.02,7.0,0.0,919.0,341.0,86.0,262.0,0.0,230.0,0.17,0.07,0.0,0.060700000000000004,0.011699999999999999,0.057300000000000004,0.0,0.04019999999999999,54.05882352941177,56.17792421746293,73.50427350427351,45.724258289703315,0.0,57.213930348258714,35.726898175397295,6.886403766921717,33.72572101236021,0.0,23.66097704532077
2025,1,MQ,Envoy Air,DEN,"Denver, CO: Denver International",18.0,4.0,1.33,0.0,1.09,0.0,1.58,0.0,0.0,331.0,80.0,0.0,135.0,0.0,116.0,0.2222222222222222,0.0,0.0,0.07388888888888889,0.0,0.06055555555555556,0.0,0.08777777777777779,82.75,60.150375939849624,0.0,123.8532110091743,0.0,73.41772151898734,33.25,0.0,27.250000000000004,0.0,39.5
2025,1,MQ,Envoy Air,LAX,"Los Angeles, CA: Los Angeles International",12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,1,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",700.0,163.0,33.57,0.9,92.88,1.31,34.34,57.0,1.0,8023.0,1987.0,62.0,3759.0,49.0,2166.0,0.23285714285714285,0.08142857142857143,0.0014285714285714286,0.04795714285714286,0.0012857142857142856,0.13268571428571427,0.0018714285714285714,0.04905714285714286,49.22085889570552,59.1897527554364,68.88888888888889,40.47157622739018,37.404580152671755,63.07513104251601,20.595092024539877,0.5521472392638037,56.98159509202454,0.803680981595092,21.06748466257669
2025,1,NK,Spirit Airlines,LAX,"Los Angeles, CA: Los Angeles International",789.0,139.0,42.53,5.16,59.13,1.02,31.17,24.0,2.0,8563.0,3344.0,313.0,3169.0,42.0,1695.0,0.1761723700887199,0.030418250950570342,0.0025348542458808617,0.05390367553865653,0.006539923954372624,0.07494296577946769,0.0012927756653992395,0.039505703422053236,61.60431654676259,78.6268516341406,60.65891472868217,53.59377642482665,41.17647058823529,54.37921077959576,30.594921228688587,3.711963168117402,42.536508164880225,0.7337601611394864,22.422847277174306
2025,1,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",289.0,64.0,23.63,3.38,15.61,0.0,21.39,27.0,0.0,5144.0,1200.0,583.0,814.0,0.0,2547.0,0.22145328719723184,0.09342560553633218,0.0,0.08176470588235293,0.011695501730103806,0.05401384083044983,0.0,0.07401384083044983,80.375,50.78290308929327,172.4852071005917,52.1460602178091,0.0,119.07433380084152,36.916106858303394,5.280424933604125,24.386814560224966,0.0,33.41665364786753
2025,1,OH,PSA Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",117.0,18.0,5.52,0.67,3.12,0.0,8.69,7.0,0.0,1449.0,355.0,59.0,180.0,0.0,855.0,0.15384615384615385,0.05982905982905983,0.0,0.047179487179487174,0.005726495726495727,0.02666666666666667,0.0,0.07427350427350426,80.5,64.31159420289856,88.05970149253731,57.69230769230769,0.0,98.38895281933257,30.666666666666664,3.7222222222222228,17.333333333333336,0.0,48.27777777777777
